overlapRound	IA.1.org	IB.1.org	Exp_Name	sn	Gender	Birth	cond	Trial	BlockNum	BlockIt	TrialinBlock	respType	posttgap	keybResp	keybRT	keyDef	Set	IA.1	IB.1	nIA	nIB	ones	trial	trial_type	averageP	sdP	overlap	direct.xVy	correct	targetPresent	dirOverlap	correct01	overlapRoundSN	res.RT	fit.RT
0.85	a mentor	an olympian	cMorals	ofcj935	Female	23	cMorals1	73	1	1	73	key	500	d	8.72095002893026	No	1_1	1位导师	1位奥运选手	1	1	1	73	1	0.556120689655172	0.0443512225643495	0.887758620689655	1	0	TRUE	0.112241379310345	0	0.85	0.042729103707476	8.67822092522278
0.85	a nun	a celebrity	cMorals	ofcj935	Female	23	cMorals1	41	1	1	41	key	500	k	8.72907355045174	Yes	1_1	1位修女	1个明星	1	1	1	41	1	0.439330434782609	0.0458329771672266	0.878660869565217	1	1	TRUE	0.121339130434783	1	0.85	0.0507019077624413	8.6783716426893
0.85	50 elderly people	an astronaut	cMorals	ofcj935	Female	23	cMorals1	76	1	1	76	key	500	k	8.13388088794927	Yes	1_1	50位老人	1位宇航员	1	1	1	76	1	0.586626984126984	0.043887061411301	0.826746031746032	1	1	TRUE	0.173253968253968	1	0.85	-0.544339980914534	8.67822086886381
0.85	50 police officers	49 orphans	cMorals	ofcj935	Female	23	cMorals1	31	1	1	31	key	500	k	8.74065669154137	Yes	1_1	50位警官	49个孤儿	1	1	1	31	1	0.597964912280702	0.047019923765138	0.804070175438596	-1	0	FALSE	-0.195929824561404	0	0.85	0.0610144250622398	8.67964226647913
0.85	48 homeless adults	47 university students	cMorals	ofcj935	Female	23	cMorals1	115	1	1	115	key	500	d	9.53423382639054	No	1_1	48个流浪的人	47位大学生	1	1	1	115	1	0.558017094017094	0.0464461986294456	0.883965811965812	-1	1	FALSE	-0.116034188034188	1	0.85	0.856013016220405	8.67822081017013
0.85	an astronaut	9 adults	cMorals	ofcj935	Female	23	cMorals1	67	1	1	67	key	500	d	9.17222304986305	No	1_1	1位宇航员	9位成年人	1	1	1	67	1	0.580661417322835	0.0443231907515669	0.838677165354331	-1	1	FALSE	-0.161322834645669	1	0.85	0.494001797648677	8.67822125221438
0.85	49 celebrities	8 billionaires	cMorals	ofcj935	Female	23	cMorals1	110	1	1	110	key	500	k	8.80402490241318	Yes	1_1	49个明星	8位亿万富翁	1	1	1	110	1	0.449458015267176	0.0422786616405579	0.898916030534351	-1	0	FALSE	-0.101083969465649	0	0.85	0.12580409222377	8.67822081018941
0.85	an olympian	50 police officers	cMorals	ofcj935	Female	23	cMorals1	49	1	1	49	key	500	d	9.147081032337	No	1_1	1位奥运选手	50位警官	1	1	1	49	1	0.573271028037383	0.0480184685832058	0.853457943925234	-1	1	FALSE	-0.146542056074766	1	0.85	0.468835155069703	8.6782458772673
0.85	a rapist	52 terrorists	cMorals	ofcj935	Female	23	cMorals1	80	1	1	80	key	500	k	8.45276133125685	Yes	1_1	1位强奸犯	52个恐怖分子	1	1	1	80	1	0.430629921259843	0.0452978343133232	0.861259842519685	1	1	TRUE	0.138740157480315	1	0.85	-0.225459502835188	8.67822083409204
0.85	a university student	8 billionaires	cMorals	ofcj935	Female	23	cMorals1	4	1	1	4	key	500	d	9.42270605011851	No	1_1	1位大学生	8位亿万富翁	1	1	1	4	1	0.443935483870968	0.0435535113942005	0.887870967741936	1	0	TRUE	0.112129032258064	0	0.85	0.137500899651707	9.28520515046681
0.85	6 police officers	4 soldiers	cMorals	ofcj935	Female	23	cMorals1	30	1	1	30	key	500	k	9.10119492471538	Yes	1_1	6位警察	4位士兵	1	1	1	30	1	0.587656	0.044004659685925	0.824688	-1	0	FALSE	-0.175312	0	0.85	0.421195190658644	8.67999973405674
0.85	47 university students	9 adults	cMorals	ofcj935	Female	23	cMorals1	40	1	1	40	key	500	k	8.12769985281777	Yes	1_1	47位大学生	9位成年人	1	1	1	40	1	0.552114754098361	0.0480023767468797	0.895770491803279	1	1	TRUE	0.104229508196721	1	0.85	-0.550709721208483	8.67840957402625
0.85	an olympian	4 homeless adults	cMorals	ofcj935	Female	23	cMorals1	7	1	1	7	key	500	k	8.96673897875958	Yes	1_1	1位奥运选手	4个流浪的人	1	1	1	7	1	0.580189189189189	0.0476781808423069	0.839621621621622	-1	0	FALSE	-0.160378378378378	0	0.85	-0.0211566805598586	8.98789565931943
0.95	49 celebrities	9 judges	cMorals	ofcj935	Female	23	cMorals1	102	1	1	102	key	500	k	8.77955745588373	Yes	1_1	49个明星	9个法官	1	1	1	102	1	0.516058333333333	0.0470383505862006	0.967883333333333	1	1	TRUE	0.032116666666667	1	0.95	0.101336645550868	8.67822081033286
0.95	6 thieves	50 thieves	cMorals	ofcj935	Female	23	cMorals1	72	1	1	72	key	500	d	8.2960476427647	No	1_1	6个小偷	50个小偷	1	1	1	72	1	0.471098360655738	0.0473815435065073	0.942196721311475	1	0	TRUE	0.057803278688525	0	0.95	-0.382173311393844	8.67822095415854
0.95	a university student	an adult	cMorals	ofcj935	Female	23	cMorals1	117	1	1	117	key	500	k	9.62125725876261	Yes	1_1	1位大学生	1位成年人	1	1	1	117	1	0.485870689655172	0.04582684181333	0.971741379310345	-1	0	FALSE	-0.028258620689655	0	0.95	0.943036448595842	8.67822081016676
0.95	4 nuns	a billionaire	cMorals	ofcj935	Female	23	cMorals1	44	1	1	44	key	500	k	7.96346006663897	Yes	1_1	4位修女	1位亿万富翁	1	1	1	44	1	0.492086956521739	0.046316304045512	0.984173913043478	-1	0	FALSE	-0.015826086956522	0	0.95	-0.714837696150446	8.67829776278942
0.95	53 judges	8 billionaires	cMorals	ofcj935	Female	23	cMorals1	79	1	1	79	key	500	k	7.96935774201635	Yes	1_1	53位法官	8位亿万富翁	1	1	1	79	1	0.477112781954887	0.0434254767276641	0.954225563909774	-1	0	FALSE	-0.045774436090226	0	0.95	-0.708863098093909	8.67822084011025
0.95	3 university students	a police officer	cMorals	ofcj935	Female	23	cMorals1	19	1	1	19	key	500	k	8.95557714628151	Yes	1_1	3位大学生	1位警察	1	1	1	19	1	0.454074074074074	0.044359092032168	0.908148148148148	-1	0	FALSE	-0.091851851851852	0	0.95	0.256375648072902	8.69920149820861
0.95	7 convicts	a convict	cMorals	ofcj935	Female	23	cMorals1	38	1	1	38	key	500	k	8.73889570493404	Yes	1_1	7位罪犯	1位罪犯	1	1	1	38	1	0.455387596899225	0.0452051530014001	0.91077519379845	-1	0	FALSE	-0.08922480620155	0	0.95	0.0603792524792386	8.6785164524548
0.95	an astronaut	4 nuns	cMorals	ofcj935	Female	23	cMorals1	84	1	1	84	key	500	d	8.45744318701046	No	1_1	1位宇航员	4位修女	1	1	1	84	1	0.475507936507936	0.0436817328281895	0.951015873015873	1	0	TRUE	0.048984126984127	0	0.95	-0.2207776329063	8.67822081991676
0.95	an orphan	47 olympians	cMorals	ofcj935	Female	23	cMorals1	29	1	1	29	key	500	d	8.3696208269491	No	1_1	1个孤儿	47名奥运选手	1	1	1	29	1	0.459391666666667	0.04362583752561	0.918783333333333	1	0	TRUE	0.081216666666667	0	0.95	-0.31082627056696	8.68044709751606
0.95	a homeless adult	52 billionaires	cMorals	ofcj935	Female	23	cMorals1	55	1	1	55	key	500	d	10.077020603297	No	1_1	1个流浪的人	52位亿万富翁	1	1	1	55	1	0.510984732824427	0.0437052461142728	0.978030534351145	-1	1	FALSE	-0.021969465648855	1	0.95	1.39879326842787	8.67822733486914
0.95	8 billionaires	a homeless adult	cMorals	ofcj935	Female	23	cMorals1	8	1	1	8	key	500	k	9.07943410212838	Yes	1_1	8位亿万富翁	1个流浪的人	1	1	1	8	1	0.537761194029851	0.0431003298820433	0.924477611940298	1	1	TRUE	0.075522388059702	1	0.95	0.153766353980329	8.92566774814805
0.95	49 mentors	50 police officers	cMorals	ofcj935	Female	23	cMorals1	39	1	1	39	key	500	d	9.21542741102474	No	1_1	49位导师	50位警官	1	1	1	39	1	0.50226724137931	0.0470373793559313	0.995465517241379	1	0	TRUE	0.00453448275862101	0	0.95	0.536970366695776	8.67845704432896
0.95	6 thieves	51 assassins	cMorals	ofcj935	Female	23	cMorals1	63	1	1	63	key	500	d	8.78216942633238	No	1_1	6个小偷	51位刺客	1	1	1	63	1	0.495617886178862	0.0457696660331265	0.991235772357724	1	0	TRUE	0.00876422764227602	0	0.95	0.103947531819536	8.67822189451284
0.95	an olympian	an astronaut	cMorals	ofcj935	Female	23	cMorals1	9	1	1	9	key	500	d	8.6921543938039	No	1_1	1位奥运选手	1位宇航员	1	1	1	9	1	0.513491525423729	0.0443641768573688	0.973016949152542	-1	1	FALSE	-0.026983050847458	1	0.95	-0.183789890787018	8.87594428459092
0.95	a judge	53 judges	cMorals	ofcj935	Female	23	cMorals1	97	1	1	97	key	500	d	8.27512163021651	No	1_1	1位法官	53位法官	1	1	1	97	1	0.512779527559055	0.0449097864687056	0.97444094488189	-1	1	FALSE	-0.02555905511811	1	0.95	-0.403099180472459	8.67822081068897
0.95	a convict	a hooligan	cMorals	ofcj935	Female	23	cMorals1	62	1	1	62	key	500	k	9.58259334587823	Yes	1_1	1位罪犯	1个流氓	1	1	1	62	1	0.5065546875	0.0431782001908117	0.986890625	1	1	TRUE	0.013109375	1	0.95	0.904371178672736	8.6782221672055
0.95	a soldier	47 university students	cMorals	ofcj935	Female	23	cMorals1	46	1	1	46	key	500	d	8.71669957296429	No	1_1	1位士兵	47位大学生	1	1	1	46	1	0.466588235294118	0.045175648630356	0.933176470588235	1	0	TRUE	0.066823529411765	0	0.95	0.0384296295234101	8.67826994344088
0.95	8 billionaires	a nun	cMorals	ofcj935	Female	23	cMorals1	34	1	1	34	key	500	k	8.38662882139512	Yes	1_1	8位亿万富翁	1位修女	1	1	1	34	1	0.53493023255814	0.0443277088992336	0.930139534883721	1	1	TRUE	0.069860465116279	1	0.95	-0.29231719573024	8.67894601712536
0.05	an adult	8 terrorists	cMorals	frip386	Female	20	cMorals1	22	1	1	22	key	500	d	8.46138974154844	No	1_1	1位成年人	8位恐怖分子	1	1	1	22	1	0.047075	0.0195670363258528	0.09415	1	0	TRUE	0.90585	0	0.05	0.0581589676267207	8.40323077392171
0.05	a rapist	4 homeless adults	cMorals	frip386	Female	20	cMorals1	51	1	1	51	key	500	d	7.93867741868607	No	1_1	1位强奸犯	4个流浪的人	1	1	1	51	1	0.951024193548387	0.0194310938631837	0.0979516129032258	-1	1	FALSE	-0.902048387096774	1	0.05	-0.269811709224096	8.20848912791017
0.05	a mentor	9 rapists	cMorals	frip386	Female	20	cMorals1	65	1	1	65	key	500	d	8.04361839312482	No	1_1	1位导师	9个强奸犯	1	1	1	65	1	0.0399752066115703	0.0177619631099405	0.0799504132231406	1	0	TRUE	0.92004958677686	0	0.05	-0.0708575263659937	8.11447591949081
0.15	48 nuns	a rapist	cMorals	frip386	Female	20	cMorals1	32	1	1	32	key	500	k	8.44600756044571	Yes	1_1	48位修女	1位强奸犯	1	1	1	32	1	0.911178861788618	0.0256778683220506	0.177642276422764	1	1	TRUE	0.822357723577236	1	0.15	0.109929078252119	8.33607848219359
0.15	47 olympians	8 terrorists	cMorals	frip386	Female	20	cMorals1	3	1	1	3	key	500	k	9.00636260305841	Yes	1_1	47名奥运选手	8位恐怖分子	1	1	1	3	1	0.942204918032787	0.020753751663981	0.115590163934426	1	1	TRUE	0.884409836065574	1	0.15	0.475542474853292	8.53082012820512
0.15	47 pedophiles	48 nuns	cMorals	frip386	Female	20	cMorals1	85	1	1	85	key	500	d	7.04220749752805	No	1_1	47个恋童癖	48位修女	1	1	1	85	1	0.0802068965517241	0.0250594329722039	0.160413793103448	-1	1	FALSE	-0.839586206896552	1	0.15	-0.93796383850653	7.98017133603458
0.15	50 police officers	9 rapists	cMorals	frip386	Female	20	cMorals1	73	1	1	73	key	500	d	7.17997085951782	No	1_1	50位警官	9个强奸犯	1	1	1	73	1	0.926576576576577	0.0249619094241331	0.146846846846847	1	0	TRUE	0.853153153153153	0	0.15	-0.8807832265905	8.06075408610832
0.15	48 homeless adults	a pedophile	cMorals	frip386	Female	20	cMorals1	106	1	1	106	key	500	k	8.46502688448839	Yes	1_1	48个流浪的人	1位恋童癖的人	1	1	1	106	1	0.938188524590164	0.0210943255053596	0.123622950819672	1	1	TRUE	0.876377049180328	1	0.15	0.625875361082851	7.83915152340554
0.15	9 rapists	48 homeless adults	cMorals	frip386	Female	20	cMorals1	28	1	1	28	key	500	d	8.58510507885427	No	1_1	9个强奸犯	48个流浪的人	1	1	1	28	1	0.929887931034483	0.0229550065931237	0.140224137931034	-1	1	FALSE	-0.859775862068966	1	0.15	0.222165679969433	8.36293939888483
0.15	an olympian	53 rapists	cMorals	frip386	Female	20	cMorals1	36	1	1	36	key	500	d	7.55890008114043	No	1_1	1位奥运选手	53个强奸犯	1	1	1	36	1	0.0955	0.0281518382538592	0.191	1	0	TRUE	0.809	0	0.15	-0.750317484361912	8.30921756550234
0.15	8 terrorists	53 adults	cMorals	frip386	Female	20	cMorals1	82	1	1	82	key	500	d	8.38121308886508	No	1_1	8位恐怖分子	53位成年人	1	1	1	82	1	0.945252032520325	0.0208831418734039	0.10949593495935	-1	1	FALSE	-0.89050406504065	1	0.15	0.380896065312063	8.00031702355302
0.15	53 adults	47 pedophiles	cMorals	frip386	Female	20	cMorals1	101	1	1	101	key	500	d	7.33563398191749	No	1_1	53位成年人	47个恋童癖	1	1	1	101	1	0.0556942148760331	0.0213945547014884	0.111388429752066	1	0	TRUE	0.888611570247934	0	0.15	-0.537093687352111	7.8727276692696
0.15	a university student	47 pedophiles	cMorals	frip386	Female	20	cMorals1	111	1	1	111	key	500	d	8.41413003480639	No	1_1	1位大学生	47个恋童癖	1	1	1	111	1	0.0573504273504273	0.0222233080942139	0.114700854700855	1	0	TRUE	0.885299145299145	0	0.15	0.608554657264907	7.80557537754149
0.15	5 astronauts	a terrorist	cMorals	frip386	Female	20	cMorals1	92	1	1	92	key	500	d	7.55144169557984	No	1_1	5位宇航员	1位恐怖分子	1	1	1	92	1	0.947610169491525	0.0204282762478903	0.104779661016949	1	0	TRUE	0.895220338983051	0	0.15	-0.381723036245062	7.9331647318249
0.15	49 orphans	53 rapists	cMorals	frip386	Female	20	cMorals1	23	1	1	23	key	500	d	7.93752647035715	No	1_1	49个孤儿	53个强奸犯	1	1	1	23	1	0.934094017094017	0.0224713052166745	0.131811965811966	1	0	TRUE	0.868188034188034	0	0.15	-0.458989074391741	8.39651554474889
0.15	53 rapists	49 orphans	cMorals	frip386	Female	20	cMorals1	80	1	1	80	key	500	d	8.58389811420956	No	1_1	53个强奸犯	49个孤儿	1	1	1	80	1	0.934094017094017	0.0224713052166745	0.131811965811966	-1	1	FALSE	-0.868188034188034	1	0.15	0.570150632310918	8.01374748189864
0.15	3 pedophiles	a judge	cMorals	frip386	Female	20	cMorals1	38	1	1	38	key	500	d	7.42857677711733	No	1_1	3个恋童癖	1位法官	1	1	1	38	1	0.0894583333333333	0.0257476014542581	0.178916666666667	-1	1	FALSE	-0.821083333333333	1	0.15	-0.867210330039384	8.29578710715672
0.15	3 pedophiles	a mentor	cMorals	frip386	Female	20	cMorals1	9	1	1	9	key	500	d	7.96956180283196	No	1_1	3个恋童癖	1位导师	1	1	1	9	1	0.0688852459016393	0.0229605228765656	0.137770491803279	-1	1	FALSE	-0.862229508196721	1	0.15	-0.520966950336294	8.49052875316825
0.15	49 mentors	a pedophile	cMorals	frip386	Female	20	cMorals1	69	1	1	69	key	500	k	7.66715825531348	Yes	1_1	49位导师	1位恋童癖的人	1	1	1	69	1	0.943661417322835	0.0210725743707143	0.112677165354331	1	1	TRUE	0.887322834645669	1	0.15	-0.420456747486083	8.08761500279956
0.25	5 celebrities	9 rapists	cMorals	frip386	Female	20	cMorals1	17	1	1	17	key	500	d	7.60341928966092	No	1_1	5个明星	9个强奸犯	1	1	1	17	1	0.897241935483871	0.0265152733240466	0.205516129032258	1	0	TRUE	0.794483870967742	0	0.25	-0.833387630124843	8.43680691978576
0.25	a thief	4 homeless adults	cMorals	frip386	Female	20	cMorals1	24	1	1	24	key	500	d	7.61089486871612	No	1_1	1个小偷	4个流浪的人	1	1	1	24	1	0.873775862068966	0.0297429281702389	0.252448275862069	-1	1	FALSE	-0.747551724137931	1	0.25	-0.77890544685996	8.38980031557608
0.25	4 homeless adults	a thief	cMorals	frip386	Female	20	cMorals1	21	1	1	21	key	500	d	8.72311896383565	No	1_1	4个流浪的人	1个小偷	1	1	1	21	1	0.873775862068966	0.0297429281702389	0.252448275862069	1	0	TRUE	0.747551724137931	0	0.25	0.313172960741137	8.40994600309451
0.25	6 thieves	5 astronauts	cMorals	frip386	Female	20	cMorals1	11	1	1	11	key	500	d	8.09592181989518	No	1_1	6个小偷	5位宇航员	1	1	1	11	1	0.862949579831933	0.030920553813316	0.274100840336134	-1	1	FALSE	-0.725899159663866	1	0.25	-0.381176474927443	8.47709829482263
0.25	53 judges	52 terrorists	cMorals	frip386	Female	20	cMorals1	60	1	1	60	key	500	d	9.28150082589073	No	1_1	53位法官	52个恐怖分子	1	1	1	60	1	0.13151968503937	0.0303345193400085	0.26303937007874	1	0	TRUE	0.73696062992126	0	0.25	1.13344876053586	8.14805206535487
0.25	4 homeless adults	52 terrorists	cMorals	frip386	Female	20	cMorals1	46	1	1	46	key	500	d	7.88457839312358	No	1_1	4个流浪的人	52个恐怖分子	1	1	1	46	1	0.885949152542373	0.0288805923272893	0.228101694915254	1	0	TRUE	0.771898305084746	0	0.25	-0.35748688065065	8.24206527377423
0.25	50 elderly people	7 assassins	cMorals	frip386	Female	20	cMorals1	29	1	1	29	key	500	k	8.88723282865111	Yes	1_1	50位老人	7位刺客	1	1	1	29	1	0.853949152542373	0.0324498883391773	0.292101694915254	1	1	TRUE	0.707898305084746	1	0.25	0.53100865893909	8.35622416971202
0.25	48 soldiers	a convict	cMorals	frip386	Female	20	cMorals1	66	1	1	66	key	500	k	8.76515422556983	Yes	1_1	48位士兵	1位罪犯	1	1	1	66	1	0.886063492063492	0.0281515061216353	0.227873015873016	1	1	TRUE	0.772126984126984	1	0.25	0.657393535251831	8.107760690318
0.25	an adult	7 assassins	cMorals	frip386	Female	20	cMorals1	95	1	1	95	key	500	d	8.48156186868175	No	1_1	1位成年人	7位刺客	1	1	1	95	1	0.137035087719298	0.0317905317325308	0.274070175438596	1	0	TRUE	0.725929824561404	0	0.25	0.568542824375285	7.91301904430647
0.25	a police officer	7 assassins	cMorals	frip386	Female	20	cMorals1	47	1	1	47	key	500	d	8.73795631175208	No	1_1	1位警察	7位刺客	1	1	1	47	1	0.142056451612903	0.0311312015338469	0.284112903225807	1	0	TRUE	0.715887096774193	0	0.25	0.502606267150663	8.23535004460142
0.25	a terrorist	49 celebrities	cMorals	frip386	Female	20	cMorals1	112	1	1	112	key	500	d	8.38612276812368	No	1_1	1位恐怖分子	49个明星	1	1	1	112	1	0.877975609756098	0.0278122721372138	0.244048780487805	-1	1	FALSE	-0.755951219512195	1	0.25	0.58726261975501	7.79886014836867
0.35	a convict	4 homeless adults	cMorals	frip386	Female	20	cMorals1	20	1	1	20	key	500	d	7.33599897397968	No	1_1	1位罪犯	4个流浪的人	1	1	1	20	1	0.823547619047619	0.0339855393344414	0.352904761904762	-1	1	FALSE	-0.647095238095238	1	0.35	-1.08066225828764	8.41666123226732
0.35	7 convicts	9 adults	cMorals	frip386	Female	20	cMorals1	113	1	1	113	key	500	d	7.22643443923748	No	1_1	7位罪犯	9位成年人	1	1	1	113	1	0.151886178861789	0.0309385192415095	0.303772357723577	-1	1	FALSE	-0.696227642276423	1	0.35	-0.565710479958379	7.79214491919586
0.35	an adult	7 convicts	cMorals	frip386	Female	20	cMorals1	89	1	1	89	key	500	d	8.15655899138238	No	1_1	1位成年人	7位罪犯	1	1	1	89	1	0.184864406779661	0.0369713395876797	0.369728813559322	1	0	TRUE	0.630271186440678	0	0.35	0.203248572039041	7.95331041934334
0.35	53 adults	7 convicts	cMorals	frip386	Female	20	cMorals1	70	1	1	70	key	500	d	8.74972295410482	No	1_1	53位成年人	7位罪犯	1	1	1	70	1	0.835081967213115	0.0332286165679325	0.32983606557377	1	0	TRUE	0.67016393442623	0	0.35	0.668823180478065	8.08089977362675
0.35	49 hooligans	6 police officers	cMorals	frip386	Female	20	cMorals1	18	1	1	18	key	500	d	7.72552207244833	No	1_1	49个流氓	6位警察	1	1	1	18	1	0.154881355932203	0.0338429333478608	0.309762711864407	-1	1	FALSE	-0.690237288135593	1	0.35	-0.704569618164617	8.43009169061295
0.35	a convict	an adult	cMorals	frip386	Female	20	cMorals1	34	1	1	34	key	500	d	7.76390951988801	No	1_1	1位罪犯	1位成年人	1	1	1	34	1	0.164527559055118	0.0329878283771194	0.329055118110236	-1	1	FALSE	-0.670944881889764	1	0.35	-0.558738503959956	8.32264802384796
0.35	a university student	49 hooligans	cMorals	frip386	Female	20	cMorals1	75	1	1	75	key	500	d	8.1187642711747	No	1_1	1位大学生	49个流氓	1	1	1	75	1	0.155286956521739	0.0328554284208752	0.310573913043478	1	0	TRUE	0.689426086956522	0	0.35	0.0714406434120084	8.0473236277627
0.35	4 homeless adults	50 thieves	cMorals	frip386	Female	20	cMorals1	114	1	1	114	key	500	d	6.68491168269117	No	1_1	4个流浪的人	50个小偷	1	1	1	114	1	0.802756302521008	0.0373557314579918	0.394487394957983	1	0	TRUE	0.605512605042017	0	0.35	-1.10051800733188	7.78542969002305
0.35	an addict	an elderly person	cMorals	frip386	Female	20	cMorals1	87	1	1	87	key	500	d	7.79594073173594	No	1_1	1位瘾君子	1位老人	1	1	1	87	1	0.180780701754386	0.0376913213071137	0.361561403508772	-1	1	FALSE	-0.638438596491228	1	0.35	-0.170800145953023	7.96674087768896
0.35	a thief	a homeless adult	cMorals	frip386	Female	20	cMorals1	44	1	1	44	key	500	d	7.26345925168625	No	1_1	1个小偷	1个流浪的人	1	1	1	44	1	0.811452380952381	0.0373776083928164	0.377095238095238	-1	1	FALSE	-0.622904761904762	1	0.35	-0.992036480433599	8.25549573211985
0.35	an assassin	a homeless adult	cMorals	frip386	Female	20	cMorals1	12	1	1	12	key	500	d	8.68380617881269	No	1_1	1位刺客	1个流浪的人	1	1	1	12	1	0.849507575757576	0.0311654721809474	0.300984848484849	-1	1	FALSE	-0.699015151515151	1	0.35	0.213423113162873	8.47038306564981
0.35	a homeless adult	an assassin	cMorals	frip386	Female	20	cMorals1	71	1	1	71	key	500	d	7.51610680783161	No	1_1	1个流浪的人	1位刺客	1	1	1	71	1	0.849507575757576	0.0311654721809474	0.300984848484849	1	0	TRUE	0.699015151515151	0	0.35	-0.558077736622328	8.07418454445394
0.45	49 hooligans	53 judges	cMorals	frip386	Female	20	cMorals1	41	1	1	41	key	500	d	8.59107821014428	No	1_1	49个流氓	53位法官	1	1	1	41	1	0.201782258064516	0.035535130657695	0.403564516129032	-1	1	FALSE	-0.596435483870968	1	0.45	0.315436790505998	8.27564141963828
0.45	8 billionaires	51 assassins	cMorals	frip386	Female	20	cMorals1	54	1	1	54	key	500	d	8.40379602376447	No	1_1	8位亿万富翁	51位刺客	1	1	1	54	1	0.226792307692308	0.0359153430239396	0.453584615384615	1	0	TRUE	0.546415384615385	0	0.45	0.215452583372737	8.18834344039174
0.45	a homeless adult	7 convicts	cMorals	frip386	Female	20	cMorals1	118	1	1	118	key	500	d	8.70325690427062	No	1_1	1个流浪的人	7位罪犯	1	1	1	118	1	0.243779527559055	0.03731723674826	0.48755905511811	1	0	TRUE	0.51244094488189	0	0.45	0.944688130938819	7.7585687733318
0.45	47 pedophiles	7 convicts	cMorals	frip386	Female	20	cMorals1	117	1	1	117	key	500	d	7.59210134308765	No	1_1	47个恋童癖	7位罪犯	1	1	1	117	1	0.239512605042017	0.0396316617576661	0.479025210084034	-1	1	FALSE	-0.520974789915966	1	0.45	-0.173182659416966	7.76528400250462
0.45	47 olympians	an addict	cMorals	frip386	Female	20	cMorals1	52	1	1	52	key	500	k	9.10019341958233	Yes	1_1	47名奥运选手	1位瘾君子	1	1	1	52	1	0.778478632478632	0.0373009337063733	0.443042735042735	1	1	TRUE	0.556957264957265	1	0.45	0.898419520844974	8.20177389873736
